,Title,Datetime,Source,URL
69,"COVID19 Impacted Analysis on Medical X-ray Film Market Innovative Strategy by 2025 | Fujifilm , Konica minolta , AGFA , Carestream Health , Codonics , SONY , Colenta , FOMA BOHEMIA Ltd , Luckyfilm , Tianjin Media , Shanghai Bai Yun San He , Shenbei , Fumingwei , Shuoying Medical , Kanghua Medical , Songni Medical - 3",2020-06-01T17:42:55.092+0000,source,https://3wnews.org/uncategorised/1121318/covid19-impacted-analysis-on-medical-x-ray-film-market-innovative-strategy-by-2025-fujifilm-konica-minolta-agfa-carestream-health-codonics-sony-colenta-foma-bohemia-ltd-luckyfilm-t/
70,Why Trump is at odds with his medical experts over Covid-19 drugs - STAT,2020-03-22T21:26:59.668+0000,statnews.com/,https://www.statnews.com/2020/03/22/why-trump-at-odds-with-medical-experts-over-malaria-drugs-against-covid-19/
71,"Malaria drugs' promise for coronavirus spurs hope, shortages",2020-03-23T21:15:17.480+0000,Daily Herald,https://www.dailyherald.com/article/20200323/news/303239932/
72,What do we know about hydroxychloroquine?,2020-05-19T11:49:08.549+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8335027/What-know-hydroxychloroquine.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
73,When will social distancing,2020-04-02T07:43:26.501+0000,News.com.au,https://www.news.com.au/lifestyle/health/health-problems/coronavirus-australia-when-will-social-distancing-and-restrictions-end/news-story/1f7911ac6e6e0ce4f7dc16a560f4ac74
74,Rescue package for temporary workers rolled out,2020-04-22T08:18:08.334+0000,Herald Sun,https://www.heraldsun.com.au/news/national/daily-blog-april-22-one-covid19-case-diagnosed-overnight/news-story/07b3c2b88a2c6ec40bc12960e71cc214
75,"New IHME COVID-19 Forecasts Find Lower Hospital Bed Need, Epidemics starting to peak confirm social distancing works",2020-04-06T06:36:59.636+0000,Finanzen.net GmbH,https://www.finanzen.ch/nachrichten/aktien/new-ihme-covid-19-forecasts-find-lower-hospital-bed-need-epidemics-starting-to-peak-confirm-social-distancing-works-1029066483
76,Daily COVID-19 Updates: April 3,2020-04-06T04:59:46.557+0000,source,https://www.industryweek.com/operations/article/21127990/as-they-help-with-the-pandemic-relief-effort-automakers-tackle-their-own-covid19-issues
77,Voice of the People,2020-04-13T21:30:42.361+0000,Pakistan Observer - Newspaper online edition,https://pakobserver.net/voice-of-the-people-186/
78,"Malaria drugs’ promise for coronavirus spurs hope, shortages",2020-03-24T10:39:26.515+0000,The Manila Times - Internet Edition,https://www.manilatimes.net/2020/03/24/news/latest-stories/malaria-drugs-promise-for-coronavirus-spurs-hope-shortages/705776/
79,BUSINESS WIRE: P&G Joins Forces with the Red Cross and Red Crescent Network to Provide Emergency Relief and Serve European Communities During COVID-19 Pandemic,2020-04-02T14:06:46.603+0000,Finanztreff,http://www.finanztreff.de/news/business-wire-pundg-joins-forces-with-the-red-cross-and-red-crescent-network-to-provide-em/19901523
80,"Malaria drugs’ promise for coronavirus spurs hope, shortages",2020-03-23T21:19:02.275+0000,Albuquerque Journal - ABQJournal,https://www.abqjournal.com/1435652/malaria-drugs-promise-for-coronavirus-spurs-hope-shortages.html
81,Daily COVID-19 Updates: April 3,2020-04-06T04:59:47.874+0000,source,https://www.industryweek.com/operations/safety/article/21127974/daily-covid19-updates-april-3
82,Daily COVID-19 Updates: March 24,2020-04-06T23:28:11.972+0000,source,https://www.industryweek.com/operations/article/21127004/daily-covid19-updates-march-23
83,UK regulators have blocked the use of antimalarials to treat coronavirus despite US doctors using it,2020-03-30T15:45:18.540+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8167241/UK-regulators-blocked-use-antimalarials-treat-coronavirus-despite-doctors-using-it.html?ns_mchannel=rss&ns_campaign=1490&ito=1490
84,UK regulators have blocked the use of antimalarials to treat coronavirus despite US doctors using it,2020-03-30T15:37:03.236+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8167241/UK-regulators-blocked-use-antimalarials-treat-coronavirus-despite-doctors-using-it.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
85,Blood clots leave clinicians with clues about Covid-19 — but no proven treatments,2020-04-16T09:26:18.110+0000,statnews.com/,https://www.statnews.com/2020/04/16/blood-clots-coronavirus-tpa/
86,Two more hospital workers test positive for COVID-19,2020-04-22T11:09:34.774+0000,Mercury,https://www.themercury.com.au/news/coronavirus/daily-blog-april-22-one-covid19-case-diagnosed-overnight/news-story/07b3c2b88a2c6ec40bc12960e71cc214
87,British coronavirus patients CAN get promising blood therapy,2020-03-26T18:42:02.907+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8154917/British-coronavirus-patients-promising-blood-therapy.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
88,"Malaria drugs’ promise for coronavirus spurs hope, shortages",2020-03-23T21:16:30.117+0000,TwinCities.com,https://www.twincities.com/2020/03/23/malaria-drugs-promise-for-coronavirus-spurs-hope-shortages/
89,China and Covid-19: Preparing for a ‘Post-WWI World’,2020-06-12T12:25:34.477+0000,Asia Sentinel - Home,https://www.asiasentinel.com/p/china-and-covid-19-preparing-for
90,Pressure on UK to use blood treatment for coronavirus,2020-03-25T12:16:58.554+0000,The Daily Mail,https://www.dailymail.co.uk/news/article-8150629/Pressure-UK-use-blood-treatment-coronavirus.html?ns_mchannel=rss&ito=1490&ns_campaign=1490
91,"Malaria drugs' promise for coronavirus spurs hope, shortages",2020-03-23T21:06:43.019+0000,medicalxpress.com/,https://medicalxpress.com/news/2020-03-malaria-drugs-coronavirus-spurs-shortages.html
92,"Malaria drugs' promise for coronavirus spurs hope, shortages",2020-03-23T20:46:25.412+0000,Star Tribune,http://www.startribune.com/malaria-drugs-promise-for-coronavirus-spurs-hope-shortages/569035892/
93,Innovative Wearable Tech Gives Doctors a New Approach to Patient Care,2020-04-01T13:25:00.136+0000,financial.de,http://www.financial.de/rohstoffe/rohstoff-international/innovative-wearable-tech-gives-doctors-a-new-approach-to-patient-care/
94,"Malaria drugs’ promise for coronavirus spurs hope, shortages",2020-03-23T21:19:00.866+0000,Courier Electronic Edition,https://thecourier.com/national-news/2020/03/23/malaria-drugs-promise-for-coronavirus-spurs-hope-shortages/
95,"Malaria drugs’ promise for coronavirus spurs hope, shortages",2020-03-23T20:46:50.278+0000,WTOP 103.9 FM/103.5 FM/820 AM,https://wtop.com/national/2020/03/malaria-drugs-promise-for-coronavirus-spurs-hope-shortages/
96,Covid 19 coronavirus: Comment - Trump's deadly search for a scapegoat,2020-04-16T02:58:28.767+0000,New Zealand Herald,https://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=12325216
97,"Malaria drugs’ promise for coronavirus spurs hope, shortages",2020-03-23T23:17:42.031+0000,Valley News,https://myvalleynews.com/malaria-drugs-promise-for-coronavirus-spurs-hope-shortages/
98,Groundbreaking Designs Expand Remote Patient Monitoring Capabilities,2020-06-08T13:14:04.106+0000,"FinanzNachrichten.de - Alle Nachrichten zu Aktien, Börse und Wirtschaft!!",https://www.finanznachrichten.de/nachrichten-2020-06/49862779-groundbreaking-designs-expand-remote-patient-monitoring-capabilities-008.htm
99,Coronavirus: What's happening in Canada and around the world Monday,2020-04-13T17:09:42.538+0000,Canadian Broadcasting Corporation,https://www.cbc.ca/news/canada/coronavirus-covid19-april13-canada-world-1.5530623
100,The Healthcare Innovation Bubble: Making The Most Of The COVID 19 Crisis,2020-05-11T01:25:17.118+0000,Forbes Magazine,https://www.forbes.com/sites/sachinjain/2020/05/10/the-healthcare-innovation-bubble-making-the-most-of-the-covid-19-crisis/
101,Ahead of the curve: South Korea's evolving strategy to prevent a COVID-19 resurgence,2020-04-15T08:26:50.491+0000,Channel News Asia (Singapore),https://www.channelnewsasia.com/news/asia/covid19-south-korea-evolving-strategy-prevent-resurgence-12643774?cid=cna_flip_070214
102,"Fitness and Exercise Equipment Market with Coronavirus (Covid-19) Impact Analysis | Industry Business Outlook, Revenue, Trends and Forecasts 2024 | Impulse (Qingdao) Health Tech Co, True Fitness Technology, Kettler (GB) limited, Core Health and Fitness LLC, Nautilus, Brunswick, Johnson Health Tech – 3w Market News Reports",2020-05-18T10:57:04.830+0000,source,https://3wnews.org/uncategorised/880977/fitness-and-exercise-equipment-market-with-coronavirus-covid-19-impact-analysis-industry-business-outlook-revenue-trends-and-forecasts-2024-impulse-qingdao-health-tech-co-true-fitness-techn/
103,Advantage Dental from DentaQuest Launches 24-Hour Dental Consultation Hotline for Residents of Oregon,2020-04-09T18:40:07.694+0000,source,https://www.marketscreener.com/news/Advantage-Dental-from-DentaQuest-Launches-24-Hour-Dental-Consultation-Hotline-for-Residents-of-Orego--30392948/
104,"Fitness And Exercise Equipment Market with Coronavirus (Covid-19) Impact Analysis | Recent Industry Developments and Growth Strategies Adopted by Top Players Worldwide 2020-2024 | Impulse (Qingdao) Health Tech, True Fitness Technology, Kettler (GB) limited, Core Health and Fitness - Cole of Duty",2020-04-17T14:59:53.321+0000,source,https://coleofduty.com/news/2020/04/17/fitness-and-exercise-equipment-market-with-coronavirus-covid-19-impact-analysis-recent-industry-developments-and-growth-strategies-adopted-by-top-players-worldwide-2020-2024-impulse-qingdao-he/
105,Coronavirus Blog Archive,2020-05-22T22:38:26.952+0000,KPBS 15,https://www.kpbs.org/news/2020/may/19/coronavirus-blog-archive/
106,Advantage Dental from DentaQuest Launches 24-Hour Dental Consultation Hotline for Residents of Oregon,2020-04-09T18:40:00.034+0000,Yahoo! Finance,https://finance.yahoo.com/news/advantage-dental-dentaquest-launches-24-180600026.html
107,Malaria drug no help for COVID-19: studies,2020-05-15T01:26:32.901+0000,Northern Territory News,https://www.ntnews.com.au/news/breaking-news/malaria-drug-no-help-for-covid19-studies/news-story/3d39ffc56e25195a366a819617c3bbcd
108,Malaria drug no help for COVID-19: studies,2020-05-15T01:22:04.176+0000,The Australian,https://www.theaustralian.com.au/news/latest-news/malaria-drug-no-help-for-covid19-studies/news-story/3d39ffc56e25195a366a819617c3bbcd
109,Coronavirus: Walsall father recovering after multiple-organ failure and sepsis fight,2020-06-05T11:34:07.173+0000,Express & Star,https://www.expressandstar.com/news/health/coronavirus-covid19/2020/06/05/coronavirus-walsall-father-recovering-after-multiple-organ-failure-and-sepsis-fight/
110,Campaign launches to get pensioners moving in the West Midlands during Covid-19 lockdown,2020-05-22T17:01:58.941+0000,Express & Star,https://www.expressandstar.com/news/health/coronavirus-covid19/2020/05/22/campaign-launches-to-get-pensioners-moving-in-the-west-midlands-during-covid-19-lockdown/
111,"No, masturbation won’t stop you from catching coronavirus",2020-03-13T17:12:41.015+0000,PinkNews.co.uk,https://www.pinknews.co.uk/2020/03/13/masturbation-coronavirus-immune-system-covid19-pandemic-health/
