,Title,Datetime,Source,URL
360,"‘Hospital Needs to Be Quarantined,’ but Works On in Country at War",2020-05-01T06:33:57+0000,New York Times,https://www.nytimes.com/2020/05/01/world/asia/afghanistan-coronavirus-hospitals.html
361,The Public Has Been Forgiving. But Hospitals Got Some Things Wrong.,2020-05-22T09:00:12+0000,New York Times,https://www.nytimes.com/2020/05/22/opinion/sunday/coronavirus-medical-errors-hospitals.html
362,Covid-19 and the Big Government Problem,2020-04-11T00:18:50+0000,New York Times,https://www.nytimes.com/2020/04/10/opinion/coronavirus-FDA.html
363,Inside the Public Hospitals Trying to Save New York,2020-04-15T20:14:45+0000,New York Times,https://www.nytimes.com/interactive/2020/04/15/magazine/new-york-hospitals.html
364,"He Went to 3 Hospitals. When He Finally Got a Bed, It Was Too Late.",2020-04-19T18:31:11+0000,New York Times,https://www.nytimes.com/2020/04/19/nyregion/new-york-new-jersey-coronavirus-hospitals.html
365,Scientists Link Covid-19 Risk to Genetic Variations,2020-06-03T09:23:44+0000,New York Times,https://www.nytimes.com/2020/06/03/world/coronavirus-live.html
366,Coronavirus in N.Y.: ‘Deluge’ of Cases Begins Hitting Hospitals,2020-03-20T21:37:46+0000,New York Times,https://www.nytimes.com/2020/03/20/nyregion/ny-coronavirus-hospitals.html
367,Idled Cruise Line’s Offer: Use Our Ships as Hospitals. Is That a Good Idea?,2020-03-20T21:35:10+0000,New York Times,https://www.nytimes.com/2020/03/20/travel/coronavirus-carnival-cruise-ships-hospitals.html
370,‘It’s Hit Our Front Door’: Homes for the Disabled See a Surge of Covid-19,2020-04-08T22:32:59+0000,New York Times,https://www.nytimes.com/2020/04/08/nyregion/coronavirus-disabilities-group-homes.html
371,"For 4 Days, the Hospital Thought He Had Just Pneumonia. It Was Coronavirus.",2020-03-10T17:25:12+0000,New York Times,https://www.nytimes.com/2020/03/10/nyregion/coronavirus-new-rochelle-pneumonia.html
373,Trump to Tap New Company to Make Covid-19 Drugs in the U.S.,2020-05-19T02:37:11+0000,New York Times,https://www.nytimes.com/2020/05/18/us/politics/trump-coronavirus-drug-manufacturing.html
374,Gilead to Expand Coronavirus Drug Trials to Other Countries,2020-02-26T23:48:45+0000,New York Times,https://www.nytimes.com/2020/02/26/health/coronavirus-gilead-drug-trials.html
600,Hoping for a Covid Vaccine and Recalling the One for Smallpox,2020-05-25T09:00:11+0000,New York Times,https://www.nytimes.com/2020/05/25/well/family/covid-vaccine-smallpox-coronavirus.html
1382,A Drug Cocktail Hastens Recovery in Some Coronavirus Patients,2020-05-09T00:22:49+0000,New York Times,https://www.nytimes.com/2020/05/08/health/coronavirus-drug-treatment.html
1384,Coronavirus Threatens an Already Strained Maternal Health System,2020-03-26T20:46:02+0000,New York Times,https://www.nytimes.com/2020/03/26/us/coronavirus-pregnancy-maternal-health-system.html
1385,"Coronavirus Cases in India Cross 500,000 as Big Cities Reel From Surge",2020-06-27T04:34:36+0000,New York Times,https://www.nytimes.com/reuters/2020/06/27/world/asia/27reuters-health-coronavirus-cases-india.html
1386,‘What if We All Get Sick?’: Coronavirus Strains China’s Health System,2020-01-27T16:58:01+0000,New York Times,https://www.nytimes.com/2020/01/27/world/asia/27china-coronavirus-health.html
1388,China Begins Testing an Antiviral Drug in Coronavirus Patients,2020-02-06T22:50:44+0000,New York Times,https://www.nytimes.com/2020/02/06/health/coronavirus-treatments.html
1389,How Bubonic Plague Has Helped Russia Fight the Coronavirus,2020-04-15T15:33:27+0000,New York Times,https://www.nytimes.com/2020/04/15/world/europe/coronavirus-plague-russia-soviet-union.html
1390,"As Deaths Mount, China Tries to Speed Up Coronavirus Testing",2020-02-09T23:00:09+0000,New York Times,https://www.nytimes.com/2020/02/09/world/asia/china-coronavirus-tests.html
1391,Fighting Coronavirus Means I Haven’t Seen My Kids for a Month,2020-04-15T15:41:07+0000,New York Times,https://www.nytimes.com/2020/04/15/parenting/coronavirus-doctor-family.html
1392,Is Britain Undercounting the Human and Economic Toll of Coronavirus?,2020-04-14T20:58:04+0000,New York Times,https://www.nytimes.com/2020/04/14/world/europe/coronavirus-uk-death-economic-toll.html
1393,Could Coronavirus Cause as Many Deaths as Cancer in the U.S.? Putting Estimates in Context,2020-03-16T14:27:14+0000,New York Times,https://www.nytimes.com/interactive/2020/03/16/upshot/coronavirus-best-worst-death-toll-scenario.html
1394,"Common Drug Reduces Coronavirus Deaths, Scientists Report",2020-06-16T13:09:44+0000,New York Times,https://www.nytimes.com/2020/06/16/world/europe/dexamethasone-coronavirus-covid.html
1395,Coronavirus Diagnosis in California Highlights Testing Flaws,2020-02-27T12:45:14+0000,New York Times,https://www.nytimes.com/2020/02/27/health/coronavirus-testing-california.html
1396,These Labs Rushed to Test for Coronavirus. They Had Few Takers.,2020-05-21T12:13:09+0000,New York Times,https://www.nytimes.com/2020/05/21/health/coronavirus-testing-lab-capacity.html
1398,A German Exception? Why the Country’s Coronavirus Death Rate Is Low,2020-04-04T11:22:24+0000,New York Times,https://www.nytimes.com/2020/04/04/world/europe/germany-coronavirus-death-rate.html
1399,How A.I. Steered Doctors Toward a Possible Coronavirus Treatment,2020-04-30T17:12:49+0000,New York Times,https://www.nytimes.com/2020/04/30/technology/coronavirus-treatment-benevolentai-baricitinib.html
1452,"Factbox: Hoping for Coronavirus Recovery, UK PM Johnson Sets Out Infrastructure Plans",2020-06-30T11:11:11+0000,New York Times,https://www.nytimes.com/reuters/2020/06/30/world/europe/30reuters-health-coronavirus-britain-johnson-plan.html
1453,What to Do if You or a Loved One Might Have the Coronavirus,2020-03-22T21:19:33+0000,New York Times,https://www.nytimes.com/2020/03/22/well/what-if-i-have-coronavirus.html
1469,Coronavirus Briefing: What Happened Today,2020-04-13T23:37:12+0000,New York Times,https://www.nytimes.com/2020/04/13/us/coronavirus-today.html
1571,"China’s Doctors, Fighting the Coronavirus, Beg for Masks",2020-02-14T16:39:39+0000,New York Times,https://www.nytimes.com/2020/02/14/world/asia/china-coronavirus-doctors.html
1621,Doctors and Patients Turn to Telemedicine in the Coronavirus Outbreak,2020-03-11T09:00:31+0000,New York Times,https://www.nytimes.com/2020/03/11/health/telemedicine-coronavirus.html
1622,Coronavirus Briefing: What Happened Today,2020-03-04T23:57:30+0000,New York Times,https://www.nytimes.com/2020/03/04/briefing/coronavirus-briefing-what-happened-today.html
1623,Inside the Race to Contain America’s First Coronavirus Case,2020-02-05T10:00:29+0000,New York Times,https://www.nytimes.com/2020/02/05/us/corona-virus-washington-state.html
1624,"Gilead's $2,340 Price for Coronavirus Drug Draws Criticism",2020-06-29T11:25:39+0000,New York Times,https://www.nytimes.com/aponline/2020/06/29/health/bc-us-med-virus-outbreak-antiviral-drug.html
1625,Nigeria Responds to First Coronavirus Case in Sub-Saharan Africa,2020-02-28T10:48:29+0000,New York Times,https://www.nytimes.com/2020/02/28/world/africa/nigeria-coronavirus.html
1626,F.D.A. Paves Way for Home Testing of Coronavirus,2020-05-07T22:11:49+0000,New York Times,https://www.nytimes.com/2020/05/07/health/coronavirus-home-test-gates.html
1627,"As Coronavirus Surveillance Escalates, Personal Privacy Plummets",2020-03-23T09:00:20+0000,New York Times,https://www.nytimes.com/2020/03/23/technology/coronavirus-surveillance-tracking-privacy.html
1628,Researchers Are Racing to Make a Coronavirus Vaccine. Will It Help?,2020-01-29T00:22:09+0000,New York Times,https://www.nytimes.com/2020/01/28/health/coronavirus-vaccine.html
1629,Coronavirus Briefing: What Happened Today,2020-03-10T22:55:03+0000,New York Times,https://www.nytimes.com/2020/03/10/us/coronavirus-today-updates.html
1630,What You Can Do About Coronavirus Right Now,2020-03-26T09:41:32+0000,New York Times,https://www.nytimes.com/interactive/2020/world/coronavirus-preparation-preparedness.html
1631,The Coronavirus Class Divide: Space and Privacy,2020-04-12T22:40:32+0000,New York Times,https://www.nytimes.com/2020/04/12/us/politics/coronavirus-poverty-privacy.html
1632,"Coronavirus Spreads Amid Supply Shortages, Stay-at-Home Orders and Sobering Economics",2020-04-01T04:04:49+0000,New York Times,https://www.nytimes.com/2020/04/01/world/coronavirus-live-news-updates.html
1633,Surging Coronavirus Cases Push Latin America ‘to the Limit’,2020-06-09T09:24:43+0000,New York Times,https://www.nytimes.com/2020/06/09/world/coronavirus-us-usa.html
1634,F.D.A. Approves First Coronavirus Antibody Test in U.S.,2020-04-02T18:54:37+0000,New York Times,https://www.nytimes.com/2020/04/02/health/coronavirus-antibody-test.html
1635,When Will There Be a Treatment for the Coronavirus?,2020-04-07T22:00:04+0000,New York Times,https://www.nytimes.com/2020/04/07/opinion/coronavirus-treatment.html
1636,"Coronavirus Testing Offered With Just a Doctor’s Approval, C.D.C. Says",2020-03-04T18:37:14+0000,New York Times,https://www.nytimes.com/2020/03/04/health/coronavirus-test-demand.html
1637,He Beat Coronavirus. Now His Blood May Help Save Lives.,2020-04-11T09:00:18+0000,New York Times,https://www.nytimes.com/2020/04/11/nyregion/coronavirus-antibodies-nj-doctor.html
1638,"Coronavirus in N.Y.: Desperate for a Test, They Couldn’t Get One",2020-03-11T20:31:43+0000,New York Times,https://www.nytimes.com/2020/03/11/nyregion/coronavirus-testing-newyork.html
1639,A New York Doctor’s Coronavirus Warning: The Sky Is Falling,2020-03-19T09:00:14+0000,New York Times,https://www.nytimes.com/2020/03/19/opinion/coronavirus-doctor-new-york.html
1745,U.S. Plans ‘Radical Expansion’ of Coronavirus Testing,2020-02-29T23:30:15+0000,New York Times,https://www.nytimes.com/2020/02/29/health/fda-coronavirus-testing.html
1746,The Coronavirus: What Scientists Have Learned So Far,2020-01-21T20:06:18+0000,New York Times,https://www.nytimes.com/article/what-is-coronavirus.html
1748,What Does the Coronavirus Do to the Body?,2020-03-11T16:26:55+0000,New York Times,https://www.nytimes.com/article/coronavirus-body-symptoms.html
1750,Moderna Coronavirus Vaccine Trial Shows Promising Early Results,2020-05-18T12:14:45+0000,New York Times,https://www.nytimes.com/2020/05/18/health/coronavirus-vaccine-moderna.html
1751,Timeline: How the Global Coronavirus Pandemic Unfolded,2020-06-29T04:34:43+0000,New York Times,https://www.nytimes.com/reuters/2020/06/29/world/europe/29reuters-health-coronavirus-timeline.html
1752,Coronavirus Attacks the Lungs. A Federal Agency Just Halted Funding for New Lung Treatments.,2020-06-19T09:00:32+0000,New York Times,https://www.nytimes.com/2020/06/19/health/coronavirus-lung-treatment-funding.html
1753,"C.D.C.’s Dr. Robert Redfield Confronts Coronavirus, and Anger",2020-03-13T19:01:24+0000,New York Times,https://www.nytimes.com/2020/03/13/health/robert-redfield-cdc-coronavirus.html
1755,Estimates Fall Short of F.D.A.’s Pledge for 1 Million Coronavirus Tests,2020-03-03T15:49:06+0000,New York Times,https://www.nytimes.com/2020/03/03/health/coronavirus-tests-fda.html
1756,Foreign Doctors Could Help Fight Coronavirus. But U.S. Blocks Many.,2020-04-13T09:00:22+0000,New York Times,https://www.nytimes.com/2020/04/13/us/coronavirus-foreign-doctors-nurses-visas.html
1757,Coronavirus Updates: Trump Halts U.S. Funding of World Health Organization,2020-04-14T09:05:41+0000,New York Times,https://www.nytimes.com/2020/04/14/us/coronavirus-updates.html
1854,Coronavirus Briefing: What Happened Today,2020-03-13T22:29:21+0000,New York Times,https://www.nytimes.com/2020/03/13/us/coronavirus-today.html
1855,4 Bright Spots Amid the Gloom of Coronavirus,2020-03-27T14:37:17+0000,New York Times,https://www.nytimes.com/2020/03/27/us/coronavirus-good-news-kindness.html
1856,Official Counts Understate the U.S. Coronavirus Death Toll,2020-04-05T16:36:50+0000,New York Times,https://www.nytimes.com/2020/04/05/us/coronavirus-deaths-undercount.html
1857,Coronavirus Briefing: What Happened Today,2020-03-20T23:48:31+0000,New York Times,https://www.nytimes.com/2020/03/20/us/coronavirus-today.html
1858,Nigerian Coronavirus Outbreak Highlights Emerging Threat in Africa,2020-05-17T04:05:26+0000,New York Times,https://www.nytimes.com/2020/05/17/world/coronavirus-world-news.html
1864,Lessons That Go Beyond the Coronavirus Outbreak,2020-02-10T10:00:13+0000,New York Times,https://www.nytimes.com/2020/02/10/upshot/coronavirus-risk-prevention-advice.html
2088,"Global Recession, Coronavirus, Face Masks: Your Thursday Briefing",2020-04-01T19:40:38+0000,New York Times,https://www.nytimes.com/2020/04/01/briefing/coronavirus-global-recession-masks.html
2091,‘They Let Us Down’: 5 Takeaways on the C.D.C.’s Coronavirus Response,2020-06-03T07:30:10+0000,New York Times,https://www.nytimes.com/2020/06/03/us/cdc-virus-takeaways.html
2092,"You Can Take Care of Yourself in Coronavirus Quarantine or Isolation, Starting Right Now",2020-03-20T14:45:56+0000,New York Times,https://www.nytimes.com/2020/03/20/style/self-care/isolation-exercise-meditation-coronavirus.html
2098,Why Days 5 to 10 Are So Important When You Have Coronavirus,2020-04-30T13:14:44+0000,New York Times,https://www.nytimes.com/2020/04/30/well/live/coronavirus-days-5-through-10.html
2099,Coronavirus Antibody Tests: Can You Trust the Results?,2020-04-24T23:18:47+0000,New York Times,https://www.nytimes.com/2020/04/24/health/coronavirus-antibody-tests.html
2103,Coronavirus Diplomacy: How China’s Red Cross Serves the Communist Party,2020-04-28T09:00:34+0000,New York Times,https://www.nytimes.com/2020/04/28/world/asia/coronavirus-china-red-cross.html
2198,"As Coronavirus Numbers Rise, C.D.C. Testing Comes Under Fire",2020-03-02T22:40:08+0000,New York Times,https://www.nytimes.com/2020/03/02/health/coronavirus-testing-cdc.html
2651,Blood Plasma From Survivors Will Be Given to Coronavirus Patients,2020-03-26T20:38:33+0000,New York Times,https://www.nytimes.com/2020/03/26/health/plasma-coronavirus-treatment.html
3135,India's First COVID-19 Vaccine Candidate Approved for Human Trials,2020-06-30T02:13:38+0000,New York Times,https://www.nytimes.com/reuters/2020/06/29/world/asia/29reuters-health-coronavirus-india-vaccine.html
3136,Bavaria's Free COVID-19 Test for All Splits Germany,2020-06-30T13:31:57+0000,New York Times,https://www.nytimes.com/reuters/2020/06/30/world/europe/30reuters-health-coronavirus-germany-tests.html
3137,Japan's Success in Curbing COVID-19 Cases Now Hampers Search for Cures,2020-06-24T03:49:37+0000,New York Times,https://www.nytimes.com/reuters/2020/06/23/world/asia/23reuters-health-coronavirus-japan-trials.html
3138,India's Hetero Prices Experimental COVID-19 Drug Remdesivir at $71 Per 100 Mg Vial,2020-06-24T11:22:37+0000,New York Times,https://www.nytimes.com/reuters/2020/06/24/world/asia/24reuters-health-coronavirus-hetero-labs.html
3478,One Rich N.Y. Hospital Got Warren Buffett’s Help. This One Got Duct Tape.,2020-04-26T07:00:13+0000,New York Times,https://www.nytimes.com/2020/04/26/nyregion/coronavirus-new-york-university-hospital.html
3479,The Heartbreaking Last Texts of a Hospital Worker on the Front Lines,2020-04-15T09:00:20+0000,New York Times,https://www.nytimes.com/2020/04/15/nyregion/coronavirus-woodhull-madhvi-aya-dead.html
3485,What It’s Like to Run for Congress Without Health Insurance During a Pandemic,2020-04-03T09:00:30+0000,New York Times,https://www.nytimes.com/2020/04/03/us/politics/coronavirus-health-care-candidates.html
4384,India Approves Human Trials for Second COVID-19 Vaccine Candidate,2020-07-03T05:01:43+0000,New York Times,https://www.nytimes.com/reuters/2020/07/03/world/asia/03reuters-health-coronavirus-india-vaccine.html
